trainerID,place,pokename,pokelevel
8916,0,Growlithe,16
8916,1,Herdier,16
8917,0,Riolu,21
8917,1,Growlithe,21
8918,0,Arcanine,61
8918,1,Mienshao,61
8919,0,Herdier,22
8920,0,Growlithe,24
8921,0,Growlithe,28
8922,0,Herdier,26
8923,0,Panpour,10
8925,0,Roggenrola,14
8926,0,Cottonee,13
8926,1,Petilil,13
8927,0,Smoochum,64
8928,0,Herdier,26
8929,0,Pansage,10
8930,0,Pansear,10
8931,0,Solosis,24
8932,0,Psyduck,10
8933,0,Riolu,61
8933,1,Ledian,61
8934,0,Darumaka,34
8935,0,Kirlia,61
8935,1,Pikachu,61
8937,0,Sunflora,34
8938,0,Pineco,60
8938,1,Ferrothorn,60
8939,0,Wooper,60
8939,1,Tympole,60
8940,0,Burmy,59
8940,1,Scyther,59
8940,2,Paras,59
8941,0,Lillipup,10
8942,0,Smoochum,61
8943,0,Dratini,59
8943,1,Gible,59
8943,2,Bagon,59
8944,0,Beldum,61
8944,1,Deino,61
8945,0,Magikarp,9
8946,0,Pichu,5
8947,0,Igglybuff,55
8948,0,Budew,9
8949,0,Swinub,53
8949,1,Bonsly,53
8950,0,Caterpie,2
8950,1,Azurill,4
8951,0,Cleffa,26
8952,0,Drifloon,13
8953,0,Drifblim,55
8955,0,Elekid,30
8956,0,Spearow,8
8957,0,Jigglypuff,21
8957,1,Ledian,22
8959,0,Bonsly,7
8961,0,Granbull,57
8961,1,Stoutland,57
8961,2,Arcanine,57
8962,0,Slowpoke,33
8962,1,Slowpoke,33
8962,2,Slowbro,33
8963,0,Kadabra,34
8964,0,Slowbro,38
8965,0,Kadabra,31
8965,1,Slowpoke,31
8965,2,Kadabra,31
8966,0,Xatu,34
8967,0,Kadabra,37
8968,0,Starmie,30
8968,1,Exeggcute,30
8968,2,Girafarig,34
8969,0,Drowzee,17
8970,0,Exeggcute,30
8970,1,Exeggcute,30
8970,2,Exeggutor,30
8971,0,Exeggcute,32
8971,1,Exeggcute,35
8972,0,Abra,13
8972,1,Abra,13
8972,2,Kadabra,15
8973,0,Girafarig,26
8974,0,Slowpoke,17
8974,1,Slowpoke,20
8975,0,Natu,24
8975,1,Kadabra,24
8976,0,Espeon,36
8977,0,Drowzee,29
8977,1,Hypno,33
8978,0,Kirlia,40
8978,1,Xatu,40
8978,2,Kadabra,40
8979,0,Kadabra,31
8979,1,Solrock,31
8980,0,Kadabra,34
8980,1,Solrock,34
8981,0,Kadabra,37
8981,1,Solrock,37
8982,0,Kadabra,40
8982,1,Solrock,40
8983,0,Solrock,43
8983,1,Alakazam,43
8984,0,Abra,16
8985,0,Natu,35
8985,1,Girafarig,35
8985,2,Kadabra,35
8986,0,Ralts,36
8986,1,Kirlia,36
8987,0,Kadabra,31
8987,1,Lunatone,31
8988,0,Kadabra,34
8988,1,Lunatone,34
8989,0,Kadabra,37
8989,1,Lunatone,37
8990,0,Kadabra,40
8990,1,Lunatone,40
8991,0,Lunatone,43
8991,1,Alakazam,43
8992,0,Abra,16
8993,0,Kadabra,41
8993,1,Solrock,41
8994,0,Kadabra,32
8995,0,Kirlia,36
8995,1,Kadabra,36
8996,0,Kirlia,37
8997,0,Xatu,37
8998,0,Ralts,36
8998,1,Kadabra,36
8999,0,Ralts,31
8999,1,Kirlia,31
9000,0,Kadabra,26
9000,1,Kirlia,26
9001,0,Banette,41
9001,1,Kadabra,41
9002,0,Girafarig,36
9003,0,Ralts,17
9004,0,Solrock,31
9005,0,Kadabra,33
9005,1,Solrock,33
9006,0,Kadabra,38
9006,1,Solrock,38
9007,0,Kadabra,41
9007,1,Solrock,41
9008,0,Solrock,45
9008,1,Alakazam,45
9009,0,Wobbuffet,32
9010,0,Gengar,50
9010,1,Gardevoir,50
9010,2,Alakazam,50
9011,0,Kirlia,36
9012,0,Kadabra,30
9012,1,Lunatone,30
9013,0,Kadabra,34
9013,1,Lunatone,34
9014,0,Kadabra,37
9014,1,Lunatone,37
9015,0,Kadabra,40
9015,1,Lunatone,40
9016,0,Lunatone,43
9016,1,Alakazam,43
9017,0,Wobbuffet,26
9017,1,Natu,26
9017,2,Kadabra,26
9018,0,Alakazam,50
9018,1,Blissey,50
9018,2,Grumpig,50
9019,0,Natu,36
9020,0,Chimecho,41
9021,0,Meditite,18
9021,1,Spoink,18
9022,0,Kadabra,36
9023,0,Wobbuffet,36
9024,0,Kirlia,36
9025,0,Xatu,36
9026,0,Ralts,36
9027,0,Ralts,26
9027,1,Ralts,26
9027,2,Kirlia,26
9028,0,Slowpoke,33
9028,1,Slowpoke,33
9028,2,Slowbro,33
9029,0,Girafarig,52
9030,0,Girafarig,56
9031,0,Natu,48
9031,1,Slowbro,48
9031,2,Kadabra,49
9032,0,Natu,52
9032,1,Slowbro,52
9032,2,Kadabra,54
9033,0,Kadabra,31
9033,1,Slowpoke,31
9033,2,Kadabra,31
9034,0,Natu,48
9034,1,Natu,48
9034,2,Xatu,49
9035,0,Hypno,50
9035,1,Gengar,50
9036,0,Slowbro,38
9037,0,Natu,48
9037,1,Drowzee,48
9037,2,Hypno,50
9038,0,Natu,53
9038,1,Hypno,53
9038,2,Hypno,53
9039,0,Kadabra,34
9040,0,Gastly,22
9040,1,Misdreavus,23
9040,2,Kadabra,24
9041,0,Haunter,37
9041,1,Misdreavus,39
9041,2,Kadabra,38
9042,0,Gengar,58
9042,1,Misdreavus,57
9042,2,Alakazam,59
9043,0,Medicham,52
9043,1,Alakazam,54
9044,0,Medicham,58
9044,1,Alakazam,58
9045,0,Haunter,43
9045,1,Gengar,46
9045,2,Alakazam,46
9046,0,Xatu,56
9046,1,Mismagius,56
9047,0,Shuppet,53
9047,1,Duskull,55
9048,0,Banette,58
9048,1,Dusclops,60
9049,0,Slowpoke,51
9049,1,Slowbro,55
9050,0,Slowbro,56
9050,1,Slowbro,60
9051,0,Girafarig,56
9052,0,Kadabra,54
9052,1,Kadabra,54
9053,0,Abra,15
9054,0,Chingling,53
9054,1,Chimecho,55
9055,0,Meditite,15
9057,0,Abra,15
9058,0,Misdreavus,52
9058,1,Haunter,52
9059,0,Misdreavus,56
9059,1,Gengar,58
9060,0,Haunter,23
9060,1,Kadabra,23
9061,0,Haunter,38
9061,1,Kadabra,42
9062,0,Gengar,58
9062,1,Alakazam,58
9063,0,Psyduck,15
9064,0,Baltoy,54
9064,1,Grumpig,58
9065,0,Chingling,44
9065,1,Chimecho,48
9066,0,Chingling,23
9066,1,Drifloon,25
9066,2,Kirlia,27
9067,0,Chimecho,41
9067,1,Drifblim,43
9067,2,Gardevoir,45
9068,0,Chimecho,57
9068,1,Drifblim,59
9068,2,Gardevoir,61
9069,0,Drowzee,55
9069,1,Alakazam,57
9070,0,Hypno,59
9070,1,Alakazam,61
9071,0,Haunter,43
9071,1,Gengar,46
9071,2,Gardevoir,46
9072,0,Lunatone,57
9072,1,Gardevoir,59
9073,0,Xatu,56
9073,1,Gallade,60
9074,0,Xatu,60
9074,1,Gallade,60
9075,0,Slowpoke,52
9075,1,Slowbro,56
9076,0,Slowbro,58
9076,1,Slowking,62
9077,0,Dusknoir,56
9078,0,Mismagius,54
9079,0,Abra,17
9080,0,Chimecho,52
9080,1,Haunter,52
9080,2,Gengar,55
9081,0,Meditite,17
9082,0,Shuppet,53
9082,1,Alakazam,55
9083,0,Abra,17
9084,0,Misdreavus,58
9084,1,Haunter,54
9085,0,Misdreavus,58
9085,1,Gengar,62
9086,0,Duskull,26
9086,1,Kadabra,26
9087,0,Dusclops,44
9087,1,Kadabra,44
9088,0,Grumpig,59
9088,1,Alakazam,59
9088,2,Dusknoir,59
9089,0,Psyduck,17
9090,0,Solrock,57
9090,1,Gallade,59
9091,0,Chimecho,44
9091,1,Absol,45
9091,2,Dusknoir,46
9092,0,Starmie,30
9092,1,Exeggcute,30
9092,2,Girafarig,34
9093,0,Kadabra,44
9093,1,Girafarig,47
9094,0,Xatu,43
9095,0,Drowzee,17
9096,0,Exeggcute,39
9096,1,Exeggcute,39
9096,2,Exeggutor,39
9097,0,Exeggcute,42
9097,1,Exeggcute,45
9098,0,Abra,14
9098,1,Abra,14
9098,2,Kadabra,16
9099,0,Girafarig,26
9100,0,Slowpoke,17
9100,1,Slowpoke,20
9101,0,Natu,27
9101,1,Kadabra,29
9102,0,Chingling,37
9102,1,Hypno,41
9103,0,Dunsparce,16
9104,0,Espeon,36
9105,0,Musharna,32
9106,0,Duosion,31
9107,0,Gothita,24
9108,0,Elgyem,30
9108,1,Solosis,30
9108,2,Sigilyph,30
9109,0,Woobat,23
9109,1,Munna,23
9110,0,Natu,64
9110,1,Xatu,64
9110,2,Banette,64
9111,0,Solosis,23
9111,1,Woobat,23
9112,0,Girafarig,64
9112,1,Sigilyph,64
9112,2,Claydol,64
9113,0,Litwick,31
9113,1,Swoobat,31
9114,0,Yamask,22
9114,1,Munna,22
9115,0,Mismagius,65
9115,1,Gothitelle,65
9116,0,Yamask,31
9116,1,Golett,31
9117,0,Sigilyph,24
9118,0,Starmie,65
9118,1,Wobbuffet,65
9119,0,Beldum,63
9119,1,Metang,63
9119,2,Beheeyem,63
9119,3,Reuniclus,63
9120,0,Metang,54
9120,1,Cofagrigus,54
9121,0,Musharna,54
9121,1,Lampent,54
9122,0,Elgyem,35
9122,1,Duosion,35
9123,0,Gothita,23
9124,0,Baltoy,32
9124,1,Yamask,32
9125,0,Munna,23
9126,0,Musharna,36
9127,0,Solosis,23
9128,0,Drifloon,36
9128,1,Spoink,36
9128,2,Drifblim,36
9129,0,Espeon,36
9130,0,Hypno,62
9130,1,Dusclops,62
9131,0,Chingling,62
9132,0,Sigilyph,23
9133,0,Yamask,35
9133,1,Gothorita,35
9134,0,Woobat,22
9134,1,Yamask,22
9135,0,Swoobat,33
9136,0,Reuniclus,46
9137,0,Solosis,24
9137,1,Sigilyph,24
9138,0,Chimecho,24
9138,1,Golett,24
9139,0,Medicham,46
9140,0,Exeggutor,46
9141,0,Solosis,22
9142,0,Meditite,19
9142,1,Kirlia,21
9143,0,Espeon,58
9144,0,Kadabra,34
9144,1,Solrock,36
9145,0,Solrock,40
9145,1,Alakazam,42
9146,0,Exeggcute,42
9146,1,Solrock,43
9146,2,Alakazam,44
9147,0,Solrock,49
9147,1,Exeggutor,50
9147,2,Alakazam,51
9148,0,Abra,17
9149,0,Claydol,39
9149,1,Starmie,41
9150,0,Kadabra,40
9150,1,Medicham,40
9151,0,Kadabra,42
9152,0,Kadabra,40
9152,1,Girafarig,40
9153,0,Staryu,35
9153,1,Grumpig,35
9154,0,Abra,50
9154,1,Slowpoke,50
9154,2,Exeggcute,50
9154,3,Doduo,50
9154,4,Pidgeotto,50
9155,0,Abra,54
9155,1,Slowpoke,50
9155,2,Exeggcute,50
9155,3,Drowzee,51
9155,4,Venomoth,51
9155,5,Porygon,50
9156,0,Kadabra,51
9156,1,Abra,51
9156,2,Jynx,51
9156,3,Pidgeot,51
9156,4,Fearow,51
9157,0,Kadabra,52
9157,1,Exeggcute,54
9157,2,Slowpoke,50
9157,3,Drowzee,51
9157,4,Clefable,50
9158,0,Alakazam,52
9158,1,Hypno,50
9158,2,Slowbro,50
9158,3,Aerodactyl,51
9158,4,Scyther,54
9158,5,Dodrio,52
9159,0,Hypno,50
9159,1,Alakazam,52
9159,2,Slowbro,50
9159,3,Jynx,54
9159,4,Chansey,51
9160,0,Alakazam,50
9160,1,Kadabra,53
9160,2,Exeggutor,50
9160,3,Starmie,52
9160,4,Charizard,53
9160,5,Zapdos,50
9161,0,Alakazam,51
9161,1,Hypno,51
9161,2,Slowbro,50
9161,3,Exeggutor,51
9161,4,Starmie,52
9161,5,Jynx,52
9162,0,Slowbro,50
9162,1,Alakazam,50
9162,2,Poliwrath,50
9162,3,Starmie,50
9162,4,Jynx,50
9162,5,Hypno,50
9163,0,Slowbro,50
9163,1,Alakazam,50
9163,2,Poliwrath,50
9163,3,Starmie,50
9163,4,Jynx,50
9163,5,Magneton,50
9164,0,Smeargle,51
9164,1,Slowpoke,52
9164,2,Raichu,52
9164,3,Growlithe,51
9164,4,Natu,52
9164,5,Clefable,52
9165,0,Slowbro,52
9165,1,Stantler,51
9165,2,Primeape,52
9165,3,Quagsire,51
9165,4,Meganium,52
9165,5,Smeargle,52
9166,0,Kangaskhan,50
9166,1,Hypno,52
9166,2,Arcanine,53
9166,3,Raichu,50
9166,4,Smeargle,52
9166,5,Xatu,53
9167,0,Xatu,51
9167,1,Espeon,54
9167,2,Jolteon,50
9167,3,Blastoise,50
9167,4,Heracross,54
9167,5,Primeape,50
9168,0,Garbodor,42
9168,1,Pangoro,42
9169,0,Liepard,40
9169,1,Liepard,40
9170,0,Seviper,40
9170,1,Arbok,40
9171,0,Krokorok,30
9172,0,Persian,44
9172,1,Honchkrow,44
9173,0,Ariados,23
9174,0,Haunter,30
9175,0,Skuntank,40
9175,1,Crawdaunt,40
9176,0,Scrafty,39
9176,1,Sharpedo,39
9176,2,Pawniard,39
9177,0,Dunsparce,42
9178,0,Pangoro,44
9179,0,Honchkrow,59
9180,0,Krokorok,29
9180,1,Pancham,29
9181,0,Aipom,18
9181,1,Psyduck,19
9181,2,Girafarig,17
9182,0,Ambipom,36
9182,1,Golduck,37
9182,2,Girafarig,38
9183,0,Ambipom,57
9183,1,Golduck,58
9183,2,Girafarig,56
9184,0,Ponyta,24
9185,0,Ponyta,42
9185,1,Rapidash,44
9186,0,Ponyta,56
9186,1,Miltank,57
9186,2,Tauros,57
9186,3,Rapidash,58
9187,0,Nidoking,51
9187,1,Nidoqueen,51
9188,0,Tauros,53
9188,1,Miltank,53
9189,0,Chatot,17
9190,0,Murkrow,23
9191,0,Shinx,6
9192,0,Shinx,22
9192,1,Drifloon,22
9193,0,Drifloon,33
9193,1,Luxio,33
9194,0,Drifblim,45
9194,1,Luxray,45
9195,0,Drifblim,51
9195,1,Luxray,51
9196,0,Drifblim,57
9196,1,Luxray,57
9197,0,Kirlia,26
9198,0,Azumarill,45
9199,0,Zigzagoon,7
9200,0,Linoone,27
9201,0,Linoone,30
9202,0,Linoone,33
9203,0,Linoone,36
9204,0,Zigzagoon,8
9204,1,Poochyena,8
9205,0,Azumarill,45
9206,0,Zigzagoon,7
9207,0,Linoone,27
9208,0,Linoone,30
9209,0,Linoone,33
9210,0,Linoone,36
9211,0,Luxio,19
9212,0,Sudowoodo,23
9213,0,Luxio,43
9214,0,Luxio,55
9215,0,Luxio,60
9216,0,Prinplup,27
9217,0,Blissey,35
9218,0,Lickitung,26
9219,0,Luxray,45
9220,0,Luxray,54
9221,0,Luxray,61
9222,0,Volbeat,64
9223,0,Aipom,64
9223,1,Murkrow,64
9224,0,Blitzle,25
9225,0,Liepard,36
9226,0,Tranquill,24
9227,0,Ampharos,35
9228,0,Blitzle,24
9228,1,Blitzle,24
9229,0,Volbeat,62
9230,0,Patrat,62
9230,1,Zubat,16
9231,0,Aipom,61
9231,1,Murkrow,61
9232,0,Herdier,22
9233,0,Blitzle,24
9234,0,Lanturn,55
9234,1,Jolteon,55
9235,0,Furfrou,51
9236,0,Zigzagoon,8
9237,0,Zigzagoon,13
9238,0,Zigzagoon,17
9239,0,Linoone,29
9240,0,Linoone,49
9240,1,Pyroar,49
9241,0,Sunkern,15
9241,1,Hoppip,16
9242,0,Cacnea,32
9242,1,Shroomish,31
9243,0,Trapinch,27
9243,1,Swinub,27
9244,0,Azurill,40
9244,1,Sentret,40
9245,0,Weezing,57
9245,1,Muk,57
9245,2,Altaria,56
9245,3,Donphan,58
9246,0,Lotad,21
9246,1,Seedot,22
9247,0,Lunatone,44
9247,1,Solrock,45
9247,2,Dunsparce,47
9247,3,Sandslash,46
9248,0,Grumpig,59
9248,1,Kadabra,60
9248,2,Metang,60
9248,3,Lunatone,60
9249,0,Octillery,50
9249,1,Azumarill,50
9249,2,Seaking,50
9249,3,Tentacruel,50
9249,4,Luvdisc,50
9249,5,Qwilfish,50
9250,0,Ninjask,50
9250,1,Dodrio,50
9250,2,Tropius,50
9250,3,Mantine,50
9250,4,Xatu,50
9250,5,Salamence,50
9251,0,Poochyena,50
9251,1,Pineco,50
9251,2,Swinub,50
9251,3,Sandshrew,50
9251,4,Slakoth,50
9251,5,Mareep,50
9252,0,Cyndaquil,50
9252,1,Abra,50
9252,2,Doduo,50
9252,3,Machop,50
9252,4,Totodile,50
9252,5,Swablu,50
9253,0,Kyogre,100
9253,1,Scizor,100
9253,2,Kingdra,100
9253,3,Swampert,100
9253,4,Raichu,100
9253,5,Ampharos,100
9254,0,Surskit,50
9254,1,Seedot,50
9254,2,Lotad,50
9254,3,Oddish,50
9254,4,Cacnea,50
9254,5,Nincada,50
9255,0,Starmie,50
9255,1,Huntail,50
9255,2,Gorebyss,50
9255,3,Octillery,50
9255,4,Whiscash,50
9255,5,Crawdaunt,50
9256,0,Breloom,50
9256,1,Gardevoir,50
9256,2,Ludicolo,50
9256,3,Weezing,50
9256,4,Forretress,50
9256,5,Shuckle,50
9257,0,Bagon,50
9257,1,Goldeen,50
9257,2,Bayleef,50
9257,3,Murkrow,50
9257,4,Spoink,50
9257,5,Machop,50
9258,0,Dustox,50
9258,1,Yanma,50
9258,2,Ariados,50
9258,3,Rhyhorn,50
9258,4,Grovyle,50
9258,5,Masquerain,50
9259,0,Sandshrew,50
9259,1,Slakoth,50
9259,2,Abra,50
9259,3,Chikorita,50
9259,4,Cyndaquil,50
9259,5,Totodile,50
9260,0,Vulpix,50
9260,1,Bellossom,50
9260,2,Taillow,50
9260,3,Sandshrew,50
9260,4,Kirlia,50
9260,5,Togepi,50
9261,0,Skarmory,100
9261,1,Swampert,100
9261,2,Sableye,100
9261,3,Shuckle,100
9261,4,Regice,100
9261,5,Umbreon,100
9262,0,Mightyena,46
9262,1,Sharpedo,47
9262,2,Absol,50
9263,0,Mightyena,46
9263,1,Sharpedo,47
9263,2,Sneasel,48
9264,0,Pineco,30
9264,1,Shuppet,33
9264,2,Koffing,30
9265,0,Forretress,38
9265,1,Shuppet,39
9265,2,Koffing,40
9266,0,Cradily,40
9266,1,Noctowl,39
9266,2,Swalot,39
9266,3,Chimecho,40
9267,0,Anorith,56
9267,1,Pineco,56
9267,2,Ledian,55
9268,0,Electrode,54
9268,1,Lunatone,54
9268,2,Ampharos,55
9268,3,Machoke,54
9269,0,Sealeo,55
9269,1,Seadra,56
9269,2,Vigoroth,56
9270,0,Quagsire,41
9270,1,Donphan,40
9270,2,Sandslash,40
9271,0,Sandshrew,37
9271,1,Geodude,36
9271,2,Numel,36
9272,0,Oddish,26
9272,1,Dustox,26
9272,2,Skiploom,50
9273,0,Gloom,52
9273,1,Dustox,53
9273,2,Skiploom,50
9274,0,Oddish,26
9274,1,Dustox,26
9274,2,Sunkern,28
9275,0,Oddish,37
9275,1,Dustox,38
9275,2,Sunflora,36
9276,0,Gloom,52
9276,1,Dustox,53
9276,2,Sunflora,54
9277,0,Grovyle,52
9277,1,Nuzleaf,53
9277,2,Lairon,52
9278,0,Loudred,41
9278,1,Seviper,40
9278,2,Corsola,41
9278,3,Sneasel,50
9279,0,Loudred,54
9279,1,Seviper,52
9279,2,Corsola,51
9279,3,Sneasel,50
9280,0,Loudred,54
9280,1,Seviper,52
9280,2,Corsola,51
9280,3,Sharpedo,50
9281,0,Shuppet,63
9281,1,Horsea,63
9281,2,Nincada,64
9282,0,Duskull,56
9282,1,Dunsparce,55
9282,2,Shuppet,55
9283,0,Ledyba,27
9283,1,Wingull,27
9283,2,Noctowl,50
9284,0,Ledian,54
9284,1,Pelipper,55
9284,2,Noctowl,50
9285,0,Ledyba,27
9285,1,Wingull,27
9285,2,Doduo,26
9286,0,Ledian,35
9286,1,Wingull,36
9286,2,Doduo,36
9287,0,Ledian,54
9287,1,Pelipper,55
9287,2,Dodrio,53
9288,0,Doduo,32
9288,1,Ledyba,32
9288,2,Swablu,31
9289,0,Doduo,38
9289,1,Ledian,38
9289,2,Swablu,39
9290,0,Pineco,35
9290,1,Baltoy,35
9290,2,Houndour,37
9290,3,Graveler,37
9291,0,Poochyena,54
9291,1,Kadabra,53
9291,2,Linoone,53
9291,3,Mightyena,50
9292,0,Seviper,58
9292,1,Swalot,57
9292,2,Jumpluff,57
9292,3,Hariyama,57
9293,0,Graveler,61
9293,1,Wailmer,63
9293,2,Wigglytuff,62
9293,3,Donphan,61
9294,0,Mareep,34
9294,1,Dunsparce,50
9294,2,Cacnea,34
9295,0,Dunsparce,50
9295,1,Mareep,39
9295,2,Cacnea,39
9296,0,Jigglypuff,38
9296,1,Mareep,39
9296,2,Cacnea,39
9297,0,Jigglypuff,51
9297,1,Delcatty,52
9298,0,Trapinch,35
9298,1,Numel,34
9298,2,Sandshrew,35
9299,0,Bagon,33
9299,1,Meditite,50
9299,2,Numel,32
9300,0,Meditite,50
9300,1,Shelgon,40
9300,2,Camerupt,39
9301,0,Machop,38
9301,1,Shelgon,40
9301,2,Camerupt,39
9302,0,Skitty,28
9302,1,Zigzagoon,28
9302,2,Misdreavus,50
9303,0,Delcatty,51
9303,1,Linoone,51
9303,2,Misdreavus,50
9304,0,Skitty,28
9304,1,Zigzagoon,28
9304,2,Shuppet,29
9305,0,Skitty,35
9305,1,Linoone,35
9305,2,Shuppet,34
9306,0,Delcatty,51
9306,1,Linoone,51
9306,2,Banette,50
9307,0,Baltoy,51
9307,1,Numel,52
9307,2,Hoothoot,52
9308,0,Zigzagoon,24
9308,1,Zigzagoon,24
9309,0,Linoone,30
9309,1,Zigzagoon,29
9310,0,Dodrio,53
9310,1,Girafarig,54
9310,2,Linoone,53
9311,0,Togetic,50
9311,1,Absol,50
9311,2,Shedinja,50
9311,3,Golduck,50
9311,4,Walrein,50
9311,5,Shuckle,50
9312,0,Shuckle,50
9312,1,Murkrow,50
9312,2,Misdreavus,50
9312,3,Azumarill,50
9312,4,Breloom,50
9312,5,Wobbuffet,50
9313,0,Heracross,50
9313,1,Togetic,50
9313,2,Dodrio,50
9313,3,Flygon,50
9313,4,Aggron,50
9313,5,Alakazam,50
9314,0,Dodrio,50
9314,1,Swalot,50
9314,2,Murkrow,50
9314,3,Quagsire,50
9314,4,Chimecho,50
9314,5,Noctowl,50
9315,0,Machop,50
9315,1,Gulpin,50
9315,2,Snubbull,50
9315,3,Goldeen,50
9315,4,Luvdisc,50
9315,5,Bagon,50
9316,0,Tentacruel,50
9316,1,Cradily,50
9316,2,Hariyama,50
9316,3,Zangoose,50
9316,4,Grumpig,50
9316,5,Absol,50
9317,0,Blaziken,50
9317,1,Camerupt,50
9317,2,Magcargo,50
9317,3,Torkoal,50
9317,4,Typhlosion,50
9317,5,Houndoom,50
9318,0,Corsola,50
9318,1,Skiploom,50
9318,2,Machoke,50
9318,3,Plusle,50
9318,4,Beautifly,50
9318,5,Linoone,50
9319,0,Cacnea,50
9319,1,Nuzleaf,50
9319,2,Skiploom,50
9319,3,Lileep,50
9319,4,Gloom,50
9319,5,Grovyle,50
9320,0,Hariyama,100
9320,1,Kingdra,100
9320,2,Raikou,100
9320,3,Sceptile,100
9320,4,Starmie,100
9320,5,Gyarados,100
9321,0,Sunkern,50
9321,1,Togepi,50
9321,2,Wurmple,50
9321,3,Aron,50
9321,4,Shedinja,50
9321,5,Makuhita,50
9322,0,Pinsir,50
9322,1,Walrein,50
9322,2,Seaking,50
9322,3,Crawdaunt,50
9322,4,Whiscash,50
9322,5,Smeargle,50
9323,0,Ninjask,100
9323,1,Gorebyss,100
9323,2,Dodrio,100
9323,3,Tyranitar,100
9323,4,Heracross,100
9323,5,Typhlosion,100
9324,0,Suicune,100
9324,1,Heracross,100
9324,2,Swellow,100
9324,3,Typhlosion,100
9324,4,Walrein,100
9324,5,Jirachi,100
9325,0,Blaziken,50
9325,1,Vileplume,50
9325,2,Lanturn,50
9325,3,Glalie,50
9325,4,Granbull,50
9325,5,Banette,50
9326,0,Whiscash,50
9326,1,Crawdaunt,50
9326,2,Ludicolo,50
9326,3,Octillery,50
9326,4,Huntail,50
9326,5,Relicanth,50
9327,0,Staryu,50
9327,1,Aipom,50
9327,2,Smeargle,50
9327,3,Spinda,50
9327,4,Flaaffy,50
9327,5,Loudred,50
9328,0,Loudred,50
9328,1,Octillery,50
9328,2,Crobat,50
9328,3,Quagsire,50
9328,4,Lunatone,50
9328,5,Banette,50
9329,0,Oddish,50
9329,1,Teddiursa,50
9329,2,Phanpy,50
9329,3,Chikorita,50
9329,4,Totodile,50
9329,5,Cyndaquil,50
9330,0,Chinchou,50
9330,1,Huntail,50
9330,2,Whiscash,50
9330,3,Torkoal,50
9330,4,Cacnea,50
9330,5,Spoink,50
9331,0,Pelipper,50
9331,1,Lairon,50
9331,2,Dusclops,50
9331,3,Forretress,50
9331,4,Sandslash,50
9331,5,Skarmory,50
9332,0,Jirachi,50
9332,1,Absol,50
9332,2,Flygon,50
9332,3,Kirlia,50
9332,4,Mightyena,50
9332,5,Dusclops,50
9333,0,Teddiursa,28
9333,1,Forretress,28
9334,0,Slugma,16
9334,1,Natu,16
9334,2,Oddish,16
9335,0,Slugma,23
9335,1,Natu,23
9335,2,Gloom,23
9336,0,Magcargo,50
9336,1,Xatu,50
9336,2,Vileplume,50
9337,0,Ralts,15
9338,0,Wurmple,6
9338,1,Silcoon,7
9338,2,Cascoon,7
9339,0,Dustox,16
9339,1,Beautifly,17
9339,2,Dustox,17
9340,0,Dustox,50
9340,1,Beautifly,50
9340,2,Dustox,50
9341,0,Spinda,50
9341,1,Slowking,50
9341,2,Cacturne,50
9341,3,Lickitung,50
9341,4,Grumpig,50
9341,5,Smeargle,50
9342,0,Azumarill,34
9342,1,Pelipper,36
9342,2,Ariados,35
9342,3,Octillery,36
9342,4,Qwilfish,36
9343,0,Kangaskhan,100
9343,1,Latios,100
9344,0,Tropius,40
9344,1,Wailord,40
9344,2,Linoone,40
9344,3,Azumarill,40
9345,0,Combusken,43
9345,1,Masquerain,43
9345,2,Quagsire,43
9346,0,Jynx,50
9346,1,Gyarados,50
9347,0,Zigzagoon,24
9347,1,Zigzagoon,24
9347,2,Linoone,26
9347,3,Linoone,26
9348,0,Linoone,50
9348,1,Linoone,50
9348,2,Linoone,50
9348,3,Linoone,50
9349,0,Dwebble,21
9349,1,Relicanth,23
9350,0,Raichu,35
9351,0,Kadabra,13
9352,0,Manectric,35
9353,0,Riolu,9
9354,0,Psyduck,6
9354,1,Litleo,7
9355,0,Solrock,22
9355,1,Lunatone,22
9356,0,Magneton,35
9357,0,Axew,19
9358,0,Pancham,15
9358,1,Skiddo,16
9358,2,Goldeen,17
9359,0,Bidoof,12
9359,1,Oddish,10
9360,0,Caterpie,29
9360,1,Weedle,30
9361,0,Psyduck,13
9362,0,Grimer,8
9363,0,Growlithe,13
9364,0,Bagon,13
9365,0,Salamence,55
9366,0,Tirtouga,30
9367,0,Cranidos,30
9369,0,Miltank,21
9370,0,Mankey,30
9371,0,Petilil,13
9372,0,Rufflet,17
9372,1,Vullaby,17
9373,0,Voltorb,20
9373,1,Magnemite,20
9373,2,Voltorb,20
9374,0,Voltorb,29
9374,1,Electrode,29
9375,0,Voltorb,20
9375,1,Voltorb,20
9375,2,Voltorb,20
9376,0,Voltorb,29
9376,1,Electrode,29
9377,0,Ampharos,50
9378,0,Voltorb,29
9378,1,Electrode,29
9379,0,Electrode,33
9379,1,Electrode,33
9380,0,Voltorb,50
9380,1,Magnemite,50
9380,2,Pikachu,50
9380,3,Bellsprout,50
9380,4,Bulbasaur,50
9380,5,Oddish,50
9381,0,Voltorb,52
9381,1,Magnemite,50
9381,2,Pikachu,53
9381,3,Exeggcute,50
9381,4,Gloom,51
9381,5,Ivysaur,52
9382,0,Magneton,51
9382,1,Electabuzz,51
9382,2,Voltorb,51
9382,3,Weepinbell,51
9382,4,Ivysaur,51
9382,5,Gloom,51
9383,0,Magneton,50
